Avg. Area Income,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
74475.54,7.88,5.23,21149.01,1174779.16
70219.69,7.61,5.01,28553.82,1126778.41
64455.78,7.43,6.14,29066.22,1095727.67
42940.14,7.81,6.36,45709.12,680418.72
66490.83,7.95,5.46,33650.09,1506798.75
64261.83,6.61,2.22,41190.55,1185935.64
85207.43,7.35,5.31,40946.07,2024121.46
76268.09,9.00,6.10,25978.90,1562842.64
69918.44,8.31,4.13,54346.75,1851065.50
51144.85,6.70,3.03,18277.60,287307.58
72583.25,5.77,4.49,21768.32,968280.52
58182.06,7.87,5.29,17668.95,880084.70
85952.49,7.07,6.20,24222.47,1685368.16
79801.76,5.52,2.39,33579.91,1169547.52
67922.60,7.37,3.20,35447.92,1613814.88
46062.75,6.22,2.45,28288.33,675919.68
83658.66,6.69,4.47,42647.87,1688642.68
58299.83,7.00,4.03,31675.27,868435.28
62342.85,4.67,2.47,38010.37,823941.92
44328.26,6.81,2.06,20820.24,601007.35
73470.93,6.17,3.47,32855.51,1144901.27
64438.11,6.46,4.43,40538.96,1069827.81
54516.63,4.32,2.32,51298.95,944491.04
74182.51,7.22,3.14,14659.99,790721.37
43800.29,6.99,2.17,34184.97,809486.71
50703.15,7.78,4.49,26324.21,743393.35
81721.61,5.86,4.44,40454.82,1130293.60
74455.44,6.99,4.50,62449.97,1867050.54
61634.04,6.87,3.49,46857.47,1043548.61
47634.19,6.78,3.25,51505.71,646198.22
81093.23,6.56,2.40,38473.13,1656401.84
50571.41,7.95,6.12,40913.30,1214563.15
69799.55,6.64,4.46,17217.22,578396.22
80955.09,6.51,3.28,29431.81,1344651.57
99317.82,7.18,6.03,50350.35,2219724.16
53510.24,5.62,2.45,22977.92,565680.55
77755.54,6.89,4.36,22239.28,1091928.62
67726.19,8.42,6.37,37158.74,1229702.95
46135.25,7.30,3.47,39232.22,615144.90
77089.65,6.27,4.38,46740.89,1469237.21
88850.48,6.16,2.38,26565.33,1205212.29
61828.03,7.04,6.24,43068.23,1377430.07
70553.46,5.94,4.38,43538.30,1037382.58
65220.10,7.46,4.00,22585.24,1073857.07
77932.57,7.12,3.41,29085.14,1448081.25
54341.15,7.16,4.19,30542.21,437436.14
70850.40,4.21,2.14,33845.65,952912.20
68482.91,7.54,4.26,37366.86,1123991.98
67006.36,9.30,6.38,34653.80,1440897.41
81941.22,7.38,6.16,41766.86,1648201.73
71717.87,7.62,3.08,27524.96,1390990.85
80168.91,7.91,6.23,24833.30,1406437.69
73047.33,7.52,6.04,47053.46,1703880.22
76186.85,7.47,5.02,30829.91,1553459.36
50764.67,7.38,3.13,33577.08,872595.09
72551.37,5.61,4.48,39740.06,1030324.92
59981.13,6.85,2.35,49620.38,1194113.69
74521.14,7.73,6.14,26251.87,978103.62
77853.32,7.12,3.02,38031.07,1224186.70
71684.10,7.52,5.17,24555.34,1062877.88
76223.56,5.34,2.42,30165.34,1023943.78
51654.28,8.79,4.30,28197.62,834599.94
60717.40,5.30,4.11,42891.60,596350.35
69413.61,5.37,4.39,43722.52,578142.47
78529.53,7.63,5.20,23897.12,1578087.14
71350.78,8.79,4.38,29207.16,1285098.69
70250.57,8.11,6.16,35271.36,1520263.76
54725.20,7.22,5.15,26993.36,722115.12
68508.32,7.15,6.23,25290.41,1085103.00
66789.16,6.78,4.47,35735.32,1037033.04
62087.47,8.14,6.13,43013.80,1316206.25
77345.47,8.24,3.11,26706.91,1137069.31
52018.16,7.83,4.07,60742.63,1248689.60
87916.91,6.92,2.31,32697.88,1939603.13
44710.18,8.95,4.06,56584.41,1048800.65
44048.46,8.22,5.49,40942.59,1028275.10
64201.50,5.22,3.42,23252.16,642646.44
80778.57,6.82,3.15,42462.03,1812209.14
54407.08,7.42,3.30,36707.94,1139959.93
70594.16,6.84,2.04,55601.05,1673538.17
66357.88,7.03,5.02,39575.98,1324845.86
62141.70,6.06,4.01,37463.84,916717.60
83774.54,9.65,4.23,37130.80,2115010.70
39777.61,7.15,3.16,38725.42,696014.47
83088.07,8.73,5.17,40564.64,2021310.79
52588.68,5.05,2.49,32938.36,253185.70
57818.80,6.05,4.37,37984.19,911247.82
81462.86,7.07,4.02,31484.96,1573288.82
74584.37,6.41,3.36,46372.75,1463383.49
67445.14,7.49,3.24,36419.17,1366854.24
61660.27,6.26,3.12,50291.36,1347904.40
74405.37,5.55,2.43,28304.92,913397.09
71074.80,7.29,5.28,44214.49,1613414.23
77864.51,6.93,3.40,25200.42,928563.82
70692.37,7.76,4.36,31027.51,994654.41
72750.56,7.31,3.30,45134.65,1434144.26
76483.59,5.46,2.01,54737.93,1382787.32
74401.70,5.42,2.16,26015.38,962591.66
59378.45,7.09,3.34,43306.35,1373528.56
84691.77,7.62,5.19,22216.79,1558639.88
66832.31,5.79,2.08,41344.52,1533815.88
81947.84,6.12,2.41,43487.58,1791771.29
68342.26,7.46,5.27,34530.73,1274983.65
52941.73,6.72,4.02,54294.77,1176437.92
81785.71,6.85,3.17,56712.07,1530172.52
94494.38,6.70,3.12,31307.52,1825858.26
68177.40,5.63,3.48,23835.29,974599.96
65893.45,6.67,4.10,28173.79,856261.62
71793.87,7.42,6.08,53272.79,1903533.08
90864.88,7.35,5.01,39183.03,1629640.53
62034.98,7.88,4.29,29194.00,1192672.33
75545.63,5.93,4.26,32614.32,1068856.23
74852.74,8.43,6.29,26120.66,1535844.90
62303.11,8.45,3.05,33711.72,1033155.33
71481.03,7.15,4.32,45246.17,1530013.45
80484.87,5.77,2.30,28076.98,1131225.76
84431.67,7.79,3.27,26124.41,1347225.94
55707.35,6.76,4.25,22588.58,676738.72
81023.02,5.66,2.36,30501.65,1437755.77
72466.08,5.67,2.01,12113.11,744741.91
71663.30,6.71,2.02,35315.03,1230628.99
81881.61,8.95,4.49,62340.64,1976170.09
85480.44,5.18,4.19,47508.81,1033864.64
63753.86,7.69,6.35,31347.69,1558572.24
56935.33,6.23,4.19,32965.94,849180.85
66513.88,8.04,4.49,5727.49,717661.56
72554.54,6.82,4.09,36249.41,1187090.95
69956.75,7.86,3.17,35148.16,1326946.73
65126.70,7.32,4.05,47258.76,1245785.05
71270.84,7.69,6.28,40130.81,1331897.46
59124.12,8.02,4.49,36442.99,1472337.70
55383.02,8.12,5.48,36106.37,1130221.30
52512.84,6.22,3.35,25943.08,907462.45
77050.18,5.95,4.05,47171.91,1581817.41
73267.90,7.38,4.48,44674.47,1441576.85
58585.10,5.61,3.36,28026.78,820250.39
72770.17,6.39,4.05,21357.04,1293461.80
70203.60,5.57,3.10,40588.57,1288122.62
75841.49,6.05,2.09,48641.80,1361007.56
73679.40,5.66,4.33,42734.24,1084427.09
72928.97,6.11,2.46,38728.04,1638094.54
64448.82,7.77,6.09,21240.15,1197437.34
52652.65,7.22,4.06,34776.59,928210.76
78482.23,6.64,3.33,28452.31,1367619.92
68398.36,6.86,2.37,49548.72,1486401.32
73921.64,5.88,2.04,36269.23,1555510.38
71162.38,7.22,3.40,39134.55,1434240.36
61269.67,7.72,5.12,36337.76,981785.06
75175.00,5.61,4.13,25943.71,1005431.45
71286.51,7.36,4.20,36411.97,1346049.66
52190.97,6.32,2.06,39309.46,942397.07
84054.43,6.34,3.04,38712.71,1812765.96
69017.58,6.50,4.37,27751.99,981559.81
81490.49,8.71,5.35,55928.09,1914509.52
69273.78,7.28,5.44,42086.79,1034366.78
87106.51,7.26,6.34,44102.20,1795222.74
59821.36,5.33,3.41,54223.66,965491.87
69517.84,9.12,4.01,39739.76,1384802.46
95358.18,6.61,2.02,49759.13,1902814.53
45546.64,8.70,5.22,34810.68,923830.33
69664.08,5.95,2.00,37012.99,1074646.87
65221.13,7.84,5.44,34752.94,1069292.33
74452.82,5.46,4.40,37298.07,1065679.12
61046.29,4.70,4.49,40277.90,855667.18
66537.59,6.60,3.48,39265.01,985462.25
64675.75,5.53,4.38,36376.49,664298.97
56586.13,8.06,5.19,19540.91,603714.79
66148.99,6.87,3.16,38903.20,1300133.97
62714.62,7.37,4.17,40082.66,1095391.80
73490.60,6.58,2.06,52452.08,1357797.91
51858.90,7.23,3.45,28593.88,730739.42
67481.41,8.14,6.26,18846.25,1115627.78
74497.67,8.14,4.01,28160.46,1204753.00
70073.50,7.22,5.14,40109.83,1441526.84
86458.98,8.28,6.27,22321.44,1336743.38
56894.40,6.25,3.10,32478.66,742705.27
58153.23,6.75,3.39,45756.53,1150438.95
84556.64,6.72,2.42,31797.32,1326846.70
82732.98,6.20,3.49,41136.53,1252663.62
65694.05,6.70,3.14,43406.71,1359762.69
76061.35,7.55,6.30,40876.96,1778013.33
66935.48,8.51,5.47,17573.62,1109059.05
73148.51,4.60,4.39,40372.17,1038939.52
77961.22,6.40,2.33,23334.68,1003701.05
60553.24,7.32,6.43,37277.89,1086829.25
79500.40,6.16,3.29,32069.12,1727982.99
63237.11,9.09,5.17,33805.58,1133139.93
71348.73,6.77,3.45,34405.95,1460758.63
75654.78,6.50,3.15,49451.18,1900789.24
83539.27,7.10,6.13,37676.56,1157759.46
85719.69,6.14,4.24,38030.22,1603075.24
75571.04,7.32,4.44,33988.44,1218264.02
57227.32,8.32,4.27,20744.00,1002023.36
59256.07,4.96,3.44,32695.18,742016.06
64975.66,6.71,4.14,36975.05,1023862.98
65310.43,7.86,4.02,40677.55,1578136.17
61127.27,8.15,6.34,31396.36,1121093.17
67055.45,4.62,2.18,32034.98,893802.09
71043.31,6.10,3.34,20763.60,955165.61
57838.74,7.93,3.45,37771.43,589969.64
48144.05,8.42,4.48,23465.38,763874.06
67952.40,6.37,3.19,58782.22,1513223.53
68467.22,8.56,4.38,46594.49,1036338.24
66767.90,6.89,2.03,46125.22,1075723.51
77135.47,6.98,2.44,32779.69,1086708.66
64916.10,8.46,3.40,39315.51,1381272.88
50343.76,5.16,4.35,27445.88,691854.92
62036.63,7.91,3.02,14790.22,862376.75
59467.86,7.43,6.00,36436.49,667428.25
55306.91,6.69,2.06,32447.00,624244.94
76027.94,8.03,4.23,37462.22,1282365.46
63317.05,6.83,3.02,43523.95,1479063.21
71146.51,6.71,4.38,42968.62,1342067.96
70950.43,7.03,6.33,39778.14,1538039.60
64603.19,5.70,3.03,33673.90,815593.76
69993.96,7.28,5.20,39898.30,1391159.43
62367.45,6.05,2.10,23533.22,727366.95
62654.36,6.85,4.24,36718.51,1053484.87
70842.22,6.95,3.14,42987.48,1519928.49
64975.88,6.58,2.27,37088.82,918533.62
72200.04,7.16,3.17,42485.44,1523801.75
62524.56,7.60,5.06,19113.17,1020041.75
68377.38,5.74,2.33,33641.56,901752.68
61194.48,7.09,4.07,28667.14,369433.35
69147.22,6.97,4.06,42892.70,1318058.06
61592.94,6.81,2.02,23011.96,1060966.74
72487.49,6.50,2.34,44865.38,1584615.57
62949.67,7.86,5.36,30373.06,814378.48
78605.19,7.09,6.49,18493.06,1536208.37
55565.04,7.76,4.38,35680.47,1388209.22
55845.55,6.52,2.38,43790.67,919963.01
89026.81,7.81,5.40,38039.55,1978629.88
76338.67,7.35,3.18,50620.21,1928728.79
53547.02,8.24,3.14,57979.86,1520957.00
74812.70,6.54,3.18,45471.81,1414259.78
63407.70,6.34,4.06,36397.65,826483.71
54743.73,7.56,6.49,27692.27,1079951.16
85658.33,5.57,2.04,35204.98,1545961.61
56631.90,5.59,2.44,51351.72,1374117.07
79978.55,4.35,2.14,27897.17,957806.00
69840.27,8.29,4.21,27895.53,1096543.31
86985.76,7.35,3.29,25788.67,1412806.29
74521.18,7.54,4.39,38533.84,1527961.83
58568.63,7.66,5.25,44067.09,1340074.65
67712.81,6.02,3.23,16561.19,880851.06
74280.70,5.65,4.16,26115.26,1324470.44
56000.02,6.33,3.16,41006.98,1034539.83
72980.65,6.14,4.38,37786.06,1079000.32
70602.26,5.54,4.06,35594.22,883021.90
60595.68,7.94,4.02,47991.90,1434835.95
55317.20,7.15,4.40,42317.90,670734.67
66208.82,8.11,3.25,40346.58,1228978.23
65827.67,7.11,6.46,31304.31,1210046.74
82264.37,8.11,5.05,34066.61,1446978.86
93032.54,6.22,3.37,35621.38,1872191.55
70126.15,7.55,5.26,33017.59,1270963.56
64717.29,7.21,3.40,31860.54,1145804.27
73804.91,7.62,4.25,40877.19,1574211.65
67466.00,7.39,6.19,22714.47,863448.39
78401.11,6.43,2.23,47727.61,1805502.34
57077.23,6.54,4.06,55114.58,1312637.29
59756.11,6.35,3.36,33516.79,697212.37
60214.19,7.49,3.01,39252.76,1475349.55
70513.21,7.20,5.02,39275.78,1383783.91
72791.27,5.44,2.11,44476.34,1166602.41
60357.55,4.29,2.33,36198.44,934744.03
72310.10,7.62,5.16,37736.86,1625166.65
74547.97,6.99,2.20,48175.05,1268964.80
89730.52,9.04,6.07,23059.65,1792753.50
59861.63,6.26,2.12,45919.18,1434323.83
80134.34,7.20,3.19,43751.18,1532644.85
58198.03,5.60,4.40,14226.94,420123.00
71784.02,6.70,4.26,15554.28,825178.35
67449.33,6.34,4.37,29748.37,1112294.78
77906.19,9.46,3.08,31399.76,1639099.38
71020.74,8.99,6.09,36788.49,1162854.55
54474.58,7.46,4.47,21409.35,803270.13
53494.77,8.17,4.10,41530.51,1103485.71
60883.54,6.41,2.37,31135.06,1005946.77
63022.79,5.48,2.37,33582.69,904789.61
77514.59,6.81,2.33,30820.81,985059.31
80537.52,5.85,2.40,31872.18,1430641.63
75470.76,8.07,6.48,17780.96,1147442.95
57782.06,9.07,4.21,37625.97,1046818.07
71327.72,8.45,6.39,42634.77,1501303.96
66057.18,7.74,6.33,31824.59,802846.12
60345.99,7.70,6.00,32654.34,1005089.89
62816.88,7.07,3.11,55887.70,1288199.15
78182.20,7.86,5.17,34253.57,1364194.94
59556.31,5.99,3.20,37604.38,736897.41
89209.08,7.43,3.14,47798.52,1592175.51
61753.19,7.59,4.07,39993.01,1169050.98
62587.12,8.41,3.21,38345.36,1227659.77
62946.42,6.97,2.30,42312.08,1261491.43
68681.08,6.01,4.00,44279.43,1238929.11
64168.86,7.54,3.46,20038.17,1031121.81
79843.92,7.43,3.07,45902.57,1571848.23
60390.50,8.37,6.27,37921.72,1223915.25
66397.44,6.25,4.26,50504.05,906011.39
63057.69,7.60,3.10,43315.45,1365945.08
75045.25,8.56,4.35,25492.32,1152145.91
71254.80,7.58,5.43,38916.45,1455737.13
80440.22,8.07,3.10,31114.73,1537864.88
59810.78,7.73,5.19,14452.92,975913.11
82241.10,6.14,2.32,10951.34,1401560.92
70951.87,6.54,3.25,38455.35,865816.68
63351.98,7.46,4.19,31063.78,1076438.98
73803.99,5.89,2.33,32644.61,1166333.89
86247.18,6.92,2.25,44610.04,1638541.94
64927.65,6.59,4.34,29364.76,1138885.10
53722.01,7.79,3.30,47649.22,1300389.35
66409.69,7.42,5.39,31188.47,1239318.13
60186.61,5.28,3.35,45545.13,1168126.21
63016.11,6.97,3.26,19815.61,735660.46
62991.44,7.12,4.37,22993.79,1066279.88
72836.81,5.17,3.24,16988.94,454234.33
91935.37,7.70,4.37,50112.82,2092949.86
78497.66,8.17,3.20,25389.19,1245947.10
76118.14,7.43,4.48,9193.83,709348.22
71425.35,7.07,5.18,32561.13,1500472.83
74796.11,7.69,6.05,40819.50,1641749.65
70877.20,7.91,3.35,23315.40,1235750.60
71298.91,8.00,5.26,32345.39,1730662.39
69603.23,8.17,6.50,37942.61,1299673.74
84855.80,6.25,4.07,37413.91,1250958.25
76909.63,8.80,3.14,26843.40,1554301.94
62785.91,5.74,3.29,59003.96,1493623.42
77254.96,6.70,3.33,28162.10,1419158.96
80082.46,6.74,3.27,37980.28,1910484.64
80526.29,5.76,2.50,45751.66,1578319.89
57873.66,7.68,3.32,28510.41,1200401.99
87674.45,7.70,3.36,28470.83,1566015.43
72330.22,6.47,3.41,21282.19,1218200.81
45286.43,6.55,2.30,45127.83,718869.40
55573.62,4.95,4.02,29352.86,919207.03
74952.96,5.68,3.03,50373.83,1397680.24
82070.17,6.23,3.39,34620.59,1630438.85
67650.26,4.68,4.18,28532.71,670063.02
66703.78,5.89,2.04,44141.53,1406435.81
57084.30,7.58,3.46,55851.85,1524968.15
58260.79,7.74,6.41,32295.82,1509929.83
41732.93,6.27,3.14,28104.48,795507.84
49991.74,8.30,4.25,40067.90,1218509.15
64568.39,7.51,4.47,44657.08,1082825.64
79583.51,8.57,4.26,48780.56,1924561.81
77267.66,8.34,6.09,22487.71,1107031.25
64455.06,6.94,4.22,41123.92,1191261.87
62637.59,7.44,5.04,32901.56,1071013.26
72654.99,5.19,3.34,27879.62,1245749.59
45914.20,5.80,3.00,32699.20,378466.42
38530.12,8.03,4.47,67727.23,1267986.69
60403.00,7.55,3.23,47018.15,1265760.20
77595.07,6.87,2.38,23825.97,1185616.34
78778.32,6.15,4.16,28177.87,1156853.36
66821.63,6.27,3.47,33972.05,1038177.04
63615.99,8.51,6.31,44761.72,1385776.51
75876.93,6.30,4.20,36119.10,1236308.28
63007.45,5.21,4.17,27688.05,819027.60
60698.82,6.23,2.50,48495.32,1433493.80
92128.27,6.54,4.09,39870.36,1794212.19
55317.88,6.88,2.35,43765.04,752842.68
85738.64,8.16,3.40,25987.83,1690540.68
62353.07,7.44,4.49,38011.76,1086181.75
51634.80,4.89,3.16,18998.86,334485.19
64795.53,6.61,4.46,46056.81,1096912.04
79158.82,8.69,5.44,31766.03,1628830.08
55698.46,7.36,3.10,42235.06,762402.18
50005.27,6.55,4.30,26145.52,304239.28
46449.63,5.67,4.24,55176.20,880214.21
65068.55,6.46,2.31,29647.56,691941.40
57889.33,6.61,4.00,27588.36,578593.53
86962.96,5.33,4.17,50350.96,1798521.60
62921.42,7.66,6.40,32152.47,1086735.91
77020.33,5.86,3.23,25332.01,936553.70
50578.72,5.99,4.08,41306.35,789632.69
71905.14,5.98,3.43,14297.44,738431.83
86393.77,5.85,4.29,33687.30,1254912.46
83846.27,6.68,3.35,30488.58,1566253.10
39653.77,6.95,2.32,40275.60,395901.25
67821.03,7.21,6.17,28294.62,1028966.37
71555.21,9.47,4.32,30874.76,1816152.27
70591.17,8.10,3.48,30531.87,1459540.13
80182.09,9.65,3.37,15090.85,1223261.46
65122.20,7.88,4.35,42561.85,1272180.20
63630.61,7.39,5.17,23129.12,933306.29
69886.45,6.03,2.18,22959.36,1130108.02
87595.60,7.82,3.33,43681.83,1795428.77
54629.09,6.95,2.35,55495.03,911901.16
59464.02,7.03,3.29,33026.12,874572.16
68891.12,6.28,4.44,41435.12,840682.61
87847.03,7.59,6.50,24344.82,1473071.95
56030.47,7.93,3.19,46255.54,887016.98
74087.08,5.81,2.19,30709.76,1102062.10
81406.07,6.06,2.26,46645.20,1473372.16
71178.05,7.61,6.26,37655.52,1092701.39
61818.62,6.53,2.37,25120.30,1044999.34
71930.61,6.76,4.18,23234.27,943668.48
64552.65,7.79,3.05,48667.35,1535781.39
89687.48,7.48,3.44,33767.33,1742350.96
62972.08,6.83,3.22,25243.86,1158171.73
66565.73,6.02,3.49,50182.40,1585348.10
76187.27,7.17,3.32,45084.39,1618721.14
71663.06,7.21,5.00,39241.82,1228532.30
57139.29,5.71,3.42,38266.65,832536.89
67907.47,7.08,6.43,35538.32,1273120.26
64969.63,6.07,3.40,35237.45,899186.16
63082.49,5.60,3.10,19151.02,615555.49
53917.87,7.36,4.33,44916.29,679922.25
64753.73,6.44,2.47,46411.17,1511839.35
66404.60,6.71,3.50,39236.03,1168845.82
78398.72,6.04,2.20,27167.29,1151406.78
54293.44,9.80,3.26,35079.83,891661.70
70763.25,7.06,6.26,35279.24,1055417.66
74158.67,7.59,3.44,41003.96,1336858.51
79498.39,5.96,2.34,41484.51,1632943.35
73274.19,8.84,5.32,33215.54,1590336.42
83284.55,6.31,3.45,33854.61,1668905.28
83882.09,7.72,3.09,25838.86,1670256.59
51668.56,7.28,5.39,34668.40,999408.25
61989.92,7.68,5.09,35997.83,925163.75
67043.21,7.56,3.19,62402.74,1375215.06
59048.75,6.59,4.46,14520.61,562839.47
74665.97,7.04,5.43,59036.12,1844929.16
85345.14,7.23,6.11,13088.16,904497.32
73415.99,6.73,4.05,41628.89,1479603.76
67367.21,7.55,4.34,33098.39,1094574.19
58846.32,7.02,4.36,42617.74,1235681.79
50794.03,8.00,6.07,39943.64,1156979.92
57679.76,8.48,3.03,53494.95,1545507.56
70276.30,6.85,3.09,34846.05,1342997.64
60772.83,6.91,4.35,38147.51,1178846.07
68994.07,7.32,4.13,44604.68,1335830.79
44214.60,7.34,3.10,49640.17,786430.90
44566.94,7.63,5.36,26564.19,775325.92
65825.83,6.90,2.21,36959.63,1238396.41
81638.61,6.39,4.15,38212.70,1317467.58
83441.87,7.31,6.47,24482.06,1384798.01
61846.14,7.68,3.39,69621.71,1504315.62
66407.24,5.35,4.28,31395.12,626085.93
64469.91,7.61,3.31,29247.46,1057308.29
66469.32,7.67,3.41,36227.35,1095768.73
81742.85,7.22,6.18,40562.50,1630434.84
67229.37,5.87,2.26,26894.23,1109559.85
70486.90,7.00,3.09,26725.64,987026.37
68419.10,8.11,3.13,34638.53,1296121.43
69618.33,6.25,3.36,30006.81,800628.75
61297.35,6.63,4.31,26656.95,785399.14
61285.24,6.10,3.02,29544.00,953819.21
82389.52,7.16,4.29,32494.14,1299924.80
77168.99,7.37,6.30,28109.09,1328586.29
74048.94,7.18,3.21,27782.67,1551390.38
53617.30,6.70,3.24,24737.50,533386.77
80850.04,6.62,2.10,41420.16,1501103.49
68901.14,5.47,2.01,30832.67,956764.01
50442.27,7.25,6.07,33439.81,644142.48
70745.91,7.83,3.00,34915.51,1392313.73
57868.27,7.42,6.27,45196.15,1189069.10
62554.55,6.29,4.36,39403.96,923971.58
61283.39,7.52,4.45,36616.66,720059.83
77632.22,7.45,5.10,39950.30,1309938.77
79874.74,7.15,4.14,30410.23,1196996.68
64346.99,6.98,2.02,32337.73,959102.08
83875.56,8.52,5.46,30783.17,1735416.92
70365.51,7.38,4.17,29450.53,1500481.76
55468.49,7.80,3.40,37666.33,1099351.35
68186.03,8.43,3.17,33350.48,1460364.30
71850.31,6.72,2.20,44013.32,1371640.93
61000.16,7.86,3.47,60697.64,1739761.37
56036.74,6.59,4.40,33127.90,1143672.83
70614.72,5.47,4.45,39449.99,1113313.41
71208.27,6.08,4.01,25696.36,920747.91
73376.99,8.27,5.00,37811.87,1560615.50
60823.13,7.61,5.44,35447.29,1023595.11
71676.07,6.57,4.44,45994.23,1577462.03
76144.48,6.13,3.12,17355.29,1366405.97
89548.15,6.42,4.32,39759.65,1403802.50
65273.04,8.56,6.10,40094.90,1431406.51
82973.14,5.58,4.00,22098.23,1167626.74
37908.68,7.25,6.07,39632.08,880402.76
70374.65,6.92,2.27,35981.18,1428693.93
68672.56,6.82,2.23,45020.75,1301935.92
77112.17,6.30,2.29,36552.22,1506656.83
58725.63,6.03,2.27,22762.47,866689.09
69285.68,6.46,2.49,42643.91,1017105.37
70543.07,8.39,5.32,31116.22,1480328.35
55899.52,5.16,2.01,43063.50,738411.52
71375.95,6.76,3.25,42699.72,1314245.82
77053.14,8.94,6.09,37397.68,1587622.64
74741.01,6.61,2.45,33984.11,1124424.93
35797.32,7.80,5.00,24844.20,299863.04
60850.70,7.42,4.41,56303.31,873515.94
68383.20,6.58,4.21,37285.04,1083187.43
77434.94,6.83,2.32,41866.19,1598593.73
73685.40,6.29,3.05,36000.51,1798927.10
59348.63,7.52,6.29,35785.39,893541.46
61197.97,7.39,3.46,35551.39,1032043.21
79007.55,7.68,5.11,23460.73,1412776.58
69465.31,8.75,5.46,43677.39,1621700.46
69525.33,7.02,3.22,36950.45,1343162.64
58334.71,8.23,4.18,23907.77,965074.80
71816.25,8.19,6.34,26990.30,1253609.76
68998.52,7.29,6.18,35821.42,1399979.67
53362.69,7.56,3.15,50304.75,1451658.88
63713.27,8.02,3.12,42507.61,1032346.87
63079.17,9.00,3.05,21940.75,1201110.29
75263.12,7.96,5.36,30888.75,1185160.86
67468.62,7.62,3.03,44476.17,1641226.58
63162.18,8.82,5.01,38697.80,1203094.09
67794.29,6.21,2.45,25903.81,1343394.63
58676.41,5.67,3.40,56269.46,1213852.47
48537.08,6.74,3.22,18691.31,581200.10
75437.52,4.68,2.10,31432.73,877566.82
75989.28,8.13,3.49,37299.52,1843979.30
55766.10,6.77,3.21,45764.00,1113647.87
66169.91,6.47,2.06,25362.12,1120439.37
83470.59,8.43,3.14,39220.94,1694139.13
62223.20,6.92,2.45,35450.55,1197307.15
83357.45,6.23,3.05,28688.31,1168822.82
64204.72,7.71,6.21,46157.44,1233484.48
87551.60,6.67,3.36,26612.96,1455556.47
61449.43,7.03,5.26,42419.87,1063182.70
75289.63,7.54,5.12,21667.44,1152046.59
68789.33,8.26,3.50,41491.22,1555184.58
55557.74,5.87,4.31,19220.93,499548.01
61783.90,8.22,4.09,34189.25,1405495.71
78926.17,6.42,2.43,34478.07,1151211.91
73263.33,6.69,3.15,30957.85,1362436.15
75156.54,7.32,5.50,38652.36,1412501.25
68945.17,6.98,4.21,30124.27,1249669.63
65632.93,5.93,4.43,42803.22,1184527.37
67814.86,8.33,3.32,43477.66,1557914.89
71045.19,6.18,4.46,30143.97,1169265.15
49211.36,6.14,2.04,21182.08,449728.10
62491.56,8.35,5.40,24677.90,1295918.33
62500.96,7.40,6.07,38180.26,877822.66
65706.76,5.70,4.31,42527.79,1271340.38
65453.87,7.20,6.50,49972.47,1410010.99
56161.35,7.07,5.37,46485.05,1140187.68
70885.42,7.25,5.42,38627.30,1547888.63
94805.34,4.84,4.49,45481.45,1813996.93
65579.38,5.83,2.33,41260.30,1063130.95
60457.64,7.24,6.38,39182.49,1280276.42
74191.19,6.35,4.28,33838.79,1194515.34
74469.44,6.88,4.47,35370.31,1399892.26
57699.66,6.65,3.17,60849.32,1601482.77
75342.98,7.28,6.37,42151.27,1540997.89
